job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,nr.employed,y,date,id_,age_iterative,euribor3m_iterative,income,kidhome,teenhome,dt_customer,num_web_visits_month,i_d
technician,single,professional.course,no,yes,no,cellular,227,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2016-04-14,38a161ad-3ebb-4cb4-976b-f7cea2723577,34.0,1.726,136633,1,0,2013-02-11,15,38a161ad-3ebb-4cb4-976b-f7cea2723577
technician,single,professional.course,no,yes,yes,cellular,136,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2015-10-09,127956f1-0329-4885-8666-179aa21a03a2,34.0,1.726,110716,0,2,2013-01-20,20,127956f1-0329-4885-8666-179aa21a03a2
technician,married,professional.course,no,yes,no,cellular,119,5,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2015-10-18,b2f1923c-8323-4289-a5d1-95fdd60a06c1,38.0,3.588916965086172,130344,2,1,2013-11-06,30,b2f1923c-8323-4289-a5d1-95fdd60a06c1
technician,married,professional.course,no,yes,no,cellular,166,3,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2019-02-22,c82a3e35-8a8b-4de5-9c96-89d635834e1f,38.0,3.588916965086172,148370,2,0,2013-06-13,26,c82a3e35-8a8b-4de5-9c96-89d635834e1f
technician,married,professional.course,no,yes,no,cellular,363,2,10,1,success,-1.8,92.843,-50.0,5099.1,yes,2016-05-31,80de3a3b-8380-4ca3-9507-a11b603ccb79,38.0,3.588916965086172,141047,0,1,2013-09-16,2,80de3a3b-8380-4ca3-9507-a11b603ccb79
technician,single,professional.course,no,yes,no,cellular,266,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2017-06-19,7024c08b-0aa7-4161-940b-b71746594dd7,34.0,1.726,54585,2,2,2013-09-20,6,7024c08b-0aa7-4161-940b-b71746594dd7
technician,single,professional.course,no,yes,yes,cellular,544,3,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2016-10-07,7a052ea7-17d8-43e3-b9d8-6d5ea62d280f,34.0,1.726,24803,0,2,2013-12-13,19,7a052ea7-17d8-43e3-b9d8-6d5ea62d280f
technician,single,professional.course,no,no,no,cellular,301,3,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2018-01-03,b7adf7de-f2a2-4422-bb96-f668d53fdddc,34.0,1.726,48148,1,2,2013-04-20,25,b7adf7de-f2a2-4422-bb96-f668d53fdddc
technician,married,professional.course,no,yes,no,cellular,207,2,7,1,success,-1.8,92.843,-50.0,5099.1,yes,2018-03-01,b3065f79-ea26-47ed-8283-b945183f7dee,38.0,1.726,28230,2,0,2013-04-30,13,b3065f79-ea26-47ed-8283-b945183f7dee
management,single,university.degree,no,yes,no,cellular,116,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2018-04-22,25278b6b-04ef-4883-893e-03dcbbff0614,32.0,3.481749187859448,15620,2,1,2013-07-13,20,25278b6b-04ef-4883-893e-03dcbbff0614
technician,single,professional.course,no,yes,no,cellular,101,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-01-11,d44cb2f9-be67-42e1-a006-fb73f2387fbd,41.0,1.703,29901,0,2,2013-02-13,12,d44cb2f9-be67-42e1-a006-fb73f2387fbd
admin,single,university.degree,no,yes,yes,cellular,161,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2018-04-23,dcf6ba38-a4fd-4e29-a750-29aa06efe048,37.0,1.703,12901,0,2,2013-02-21,22,dcf6ba38-a4fd-4e29-a750-29aa06efe048
technician,single,professional.course,no,yes,yes,cellular,217,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2017-06-19,4fe99214-01f1-480f-8b37-18e7f8301ffb,55.0,1.703,126036,0,1,2013-10-31,22,4fe99214-01f1-480f-8b37-18e7f8301ffb
management,single,university.degree,no,yes,no,cellular,78,2,999,1,failure,-1.8,92.843,-50.0,5099.1,no,2019-01-27,7d179b9b-2ea1-47d7-93d6-944d1a690622,32.0,1.703,126767,1,2,2013-03-01,21,7d179b9b-2ea1-47d7-93d6-944d1a690622
retired,single,university.degree,no,yes,yes,cellular,70,22,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2018-10-01,29107b18-a5a3-4a15-9b12-f2f88667037f,67.0,4.106894555015341,98757,0,1,2013-01-08,30,29107b18-a5a3-4a15-9b12-f2f88667037f
management,single,university.degree,no,yes,no,cellular,75,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-06-19,92b10fd4-44de-4e71-aad9-47f3bda92f22,32.0,1.703,87515,0,1,2013-07-06,4,92b10fd4-44de-4e71-aad9-47f3bda92f22
management,single,university.degree,no,no,no,cellular,93,2,999,1,failure,-1.8,92.843,-50.0,5099.1,no,2018-03-13,4561e3c6-2876-4c3b-9dea-cadac11f584b,32.0,1.703,81851,2,0,2013-07-12,14,4561e3c6-2876-4c3b-9dea-cadac11f584b
management,single,university.degree,no,yes,yes,cellular,97,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2016-09-01,f3558a48-7f02-4908-9290-32cba5953cb8,32.0,1.687,31394,0,0,2013-05-16,16,f3558a48-7f02-4908-9290-32cba5953cb8
technician,married,university.degree,no,no,no,cellular,350,2,999,2,failure,-1.8,92.843,-50.0,5099.1,yes,2018-09-15,3aaf3462-6ed6-4c23-9f1b-d3c000040ee3,38.0,1.687,157264,0,2,2013-07-02,3,3aaf3462-6ed6-4c23-9f1b-d3c000040ee3
management,single,university.degree,no,yes,no,cellular,164,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-06-19,5e0c3087-2241-4407-9110-4ad3f53caf98,32.0,1.687,130840,2,2,2013-08-31,4,5e0c3087-2241-4407-9110-4ad3f53caf98
retired,married,university.degree,no,yes,no,cellular,179,1,999,1,failure,-1.8,92.843,-50.0,5099.1,no,2017-07-21,73f44f0c-2474-4622-85c1-5984ddbcc493,38.34018989457754,1.687,56116,2,2,2013-09-11,6,73f44f0c-2474-4622-85c1-5984ddbcc493
management,single,university.degree,no,yes,no,cellular,106,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2019-01-31,d3f51984-0180-49a8-b855-0d44ba941950,32.0,1.687,109612,0,0,2013-06-07,25,d3f51984-0180-49a8-b855-0d44ba941950
blue-collar,single,high.school,no,yes,no,cellular,272,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2018-07-16,dbf6fc03-2061-404e-9394-ed7fbf1e5cc9,31.0,1.687,79695,2,2,2013-10-09,12,dbf6fc03-2061-404e-9394-ed7fbf1e5cc9
technician,married,university.degree,no,yes,no,cellular,56,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-07-15,8d10caed-cc38-4cbe-9c70-e6082d6185c0,33.0,1.687,19995,2,1,2013-03-07,9,8d10caed-cc38-4cbe-9c70-e6082d6185c0
management,single,university.degree,no,yes,no,cellular,71,3,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2018-06-13,1e3b0a01-96e4-4a3e-a752-19791c82293d,32.0,3.481749187859448,101158,1,2,2013-08-02,16,1e3b0a01-96e4-4a3e-a752-19791c82293d
admin,single,high.school,no,yes,no,cellular,100,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2018-11-29,553d301b-dab8-4239-a293-70e9419f4bc3,39.0,1.687,40674,0,0,2013-10-03,5,553d301b-dab8-4239-a293-70e9419f4bc3
admin,single,high.school,no,no,no,cellular,119,5,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-08-19,44818c3d-175c-49be-a040-e938984c3cea,38.34018989457754,1.687,99139,2,1,2013-10-14,22,44818c3d-175c-49be-a040-e938984c3cea
technician,married,university.degree,no,yes,no,cellular,122,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2015-04-15,e8a9e58a-9263-43d1-a974-d16da3993416,38.34018989457754,1.687,38622,1,1,2013-01-16,17,e8a9e58a-9263-43d1-a974-d16da3993416
technician,married,university.degree,no,no,no,cellular,59,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2015-09-30,0ea01ae4-1210-419f-adea-93cf451e3dd1,38.0,1.687,93464,1,2,2013-10-07,25,0ea01ae4-1210-419f-adea-93cf451e3dd1
admin,single,high.school,no,yes,no,cellular,395,3,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2019-07-03,9a01e9ac-e20e-490b-927a-122c989e05a3,39.0,1.687,25123,1,1,2013-11-21,27,9a01e9ac-e20e-490b-927a-122c989e05a3
technician,married,university.degree,no,no,no,cellular,261,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2019-05-01,75568a2c-6e15-44ee-b29f-fc92fe947f75,38.0,1.687,29919,1,0,2013-03-05,32,75568a2c-6e15-44ee-b29f-fc92fe947f75
technician,married,university.degree,no,yes,yes,cellular,113,1,999,1,failure,-1.8,92.843,-50.0,5099.1,no,2017-10-11,42322640-8a86-438a-9d93-f1fbeff76973,38.0,1.687,180331,0,0,2013-11-07,7,42322640-8a86-438a-9d93-f1fbeff76973
student,single,high.school,no,yes,yes,cellular,103,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2019-05-09,5d963ceb-71d9-4275-b843-90e68d078436,18.0,1.687,165808,0,1,2013-05-12,4,5d963ceb-71d9-4275-b843-90e68d078436
management,single,university.degree,no,yes,no,cellular,59,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2018-01-03,1a0dae4d-8b9c-43b6-b5dd-497fbc2a639f,32.0,1.687,46004,0,2,2013-05-05,12,1a0dae4d-8b9c-43b6-b5dd-497fbc2a639f
blue-collar,single,basic,no,yes,no,telephone,137,3,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2016-09-18,a8202593-ddc5-4599-86dc-bdd6c350078c,39.0,3.6067782612906254,92541,0,0,2013-06-03,9,a8202593-ddc5-4599-86dc-bdd6c350078c
admin,married,university.degree,no,yes,yes,cellular,159,3,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2015-06-30,30573dd4-27c2-4284-bc9b-398454c3b2b4,37.0,1.687,131089,1,0,2013-02-09,3,30573dd4-27c2-4284-bc9b-398454c3b2b4
student,single,basic,no,yes,yes,cellular,70,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2018-06-08,b21be277-398a-4778-99b0-b6a9c5b86ab3,30.0,1.687,57574,2,1,2013-04-12,21,b21be277-398a-4778-99b0-b6a9c5b86ab3
management,single,university.degree,no,yes,no,cellular,427,3,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2018-04-27,8ceb0e83-782b-436e-b185-85b086fb1a89,38.34018989457754,1.687,145825,1,0,2013-03-06,32,8ceb0e83-782b-436e-b185-85b086fb1a89
management,single,university.degree,no,yes,no,telephone,230,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-06-22,e74db6d5-3d04-419e-b802-d0c6fed3d482,32.0,1.687,124964,2,1,2013-03-05,19,e74db6d5-3d04-419e-b802-d0c6fed3d482
self-employed,married,university.degree,no,yes,no,cellular,60,3,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2015-09-16,91b93bee-5b29-42af-8d30-d527895d3bed,29.0,1.663,136735,1,0,2013-05-27,20,91b93bee-5b29-42af-8d30-d527895d3bed
retired,divorced,basic,no,yes,no,cellular,48,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-06-19,cadf82d4-4575-4e46-8758-c03c5ad864a7,38.32546202756586,1.663,78082,0,0,2013-10-23,3,cadf82d4-4575-4e46-8758-c03c5ad864a7
self-employed,married,university.degree,no,no,no,cellular,74,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2015-11-23,13106dd3-22ea-4c16-9d21-5baabd5d44b0,29.0,1.663,140633,1,0,2013-10-01,26,13106dd3-22ea-4c16-9d21-5baabd5d44b0
retired,divorced,basic,no,no,no,cellular,266,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2016-02-25,bec707e8-5906-4288-82dd-1865a34c9b41,38.32546202756586,1.663,158653,1,1,2013-08-07,4,bec707e8-5906-4288-82dd-1865a34c9b41
self-employed,married,university.degree,no,yes,no,cellular,95,4,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2019-05-14,0834fc8f-9d55-4651-a1bf-d7ac2f03f4a9,29.0,1.663,102529,0,2,2013-03-17,10,0834fc8f-9d55-4651-a1bf-d7ac2f03f4a9
self-employed,married,university.degree,no,yes,yes,cellular,231,1,999,1,failure,-1.8,92.843,-50.0,5099.1,no,2018-09-04,20160dc5-432a-442c-8282-f8c749cf1d75,29.0,1.663,164524,1,1,2013-01-31,31,20160dc5-432a-442c-8282-f8c749cf1d75
retired,divorced,basic,no,yes,yes,cellular,796,5,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2017-04-19,20fc157a-e34f-4641-8c9b-00bfdb4ad7b4,38.32546202756586,1.663,136063,1,0,2013-03-27,26,20fc157a-e34f-4641-8c9b-00bfdb4ad7b4
self-employed,married,university.degree,no,no,no,cellular,101,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2018-05-02,60a45e43-7235-484b-b831-2427c3fc602f,29.0,1.663,98858,2,1,2013-06-20,6,60a45e43-7235-484b-b831-2427c3fc602f
self-employed,married,university.degree,no,no,no,cellular,197,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2018-02-10,6557bc03-af90-4229-b391-b12f3f187548,29.0,3.4281652992460856,81170,2,1,2013-10-13,1,6557bc03-af90-4229-b391-b12f3f187548
retired,divorced,basic,no,yes,no,cellular,96,6,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-07-20,0c6eac0f-a036-4071-8477-afb900e94b93,38.32546202756586,1.663,83556,0,2,2013-10-29,1,0c6eac0f-a036-4071-8477-afb900e94b93
retired,married,professional.course,no,yes,no,cellular,74,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2019-09-25,2743d09c-fedf-4b7d-b6ea-eebc23e8b2bf,60.0,3.981865481584162,22621,2,0,2013-08-12,20,2743d09c-fedf-4b7d-b6ea-eebc23e8b2bf
retired,divorced,basic,no,yes,no,cellular,126,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2016-02-26,cebb5607-3a03-47b1-ac76-eff360cd8fb7,38.32546202756586,1.663,72252,0,0,2013-02-21,21,cebb5607-3a03-47b1-ac76-eff360cd8fb7
retired,divorced,basic,no,no,no,cellular,323,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2016-05-06,761103fc-b140-4a78-87ea-1826d1283338,38.32546202756586,1.663,82925,2,0,2013-02-12,12,761103fc-b140-4a78-87ea-1826d1283338
retired,divorced,basic,no,yes,no,cellular,85,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2019-01-07,38987e54-22c9-4c16-ae96-a4ec76af3ada,39.52402690163146,3.616138060999768,60220,2,0,2013-02-22,24,38987e54-22c9-4c16-ae96-a4ec76af3ada
retired,divorced,basic,no,yes,no,cellular,101,7,999,0,nonexistent,-1.8,93.57421926215054,-50.0,5099.1,yes,2019-09-16,ae578cf5-d6e1-42c5-8a7d-70f18827ca27,38.32546202756586,1.663,35814,0,0,2013-02-13,18,ae578cf5-d6e1-42c5-8a7d-70f18827ca27
retired,divorced,basic,no,yes,yes,cellular,103,3,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-08-04,471d816d-b3a4-40da-ab80-d0ebbba8d037,39.52402690163146,3.616138060999768,158241,0,1,2013-06-19,13,471d816d-b3a4-40da-ab80-d0ebbba8d037
retired,divorced,basic,no,yes,yes,cellular,82,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2018-04-02,18902574-76cb-4b80-bb9f-7103c7071098,39.52402690163146,3.616138060999768,129487,2,2,2013-04-18,11,18902574-76cb-4b80-bb9f-7103c7071098
retired,divorced,basic,no,yes,no,cellular,188,3,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2016-05-20,d561a2f9-25e2-4f6a-9c6f-23fd26ddac5e,38.32546202756586,1.663,110938,2,0,2013-11-30,4,d561a2f9-25e2-4f6a-9c6f-23fd26ddac5e
retired,divorced,basic,no,no,no,cellular,203,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2019-01-24,e158039e-d09d-4647-9f30-799dad111934,39.52402690163146,3.616138060999768,59045,2,0,2013-02-14,26,e158039e-d09d-4647-9f30-799dad111934
retired,divorced,basic,no,yes,no,cellular,101,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2017-07-24,c9bb6d9c-8d6c-40ad-aaba-766f3129e4fb,38.32546202756586,1.663,152601,2,2,2013-02-16,6,c9bb6d9c-8d6c-40ad-aaba-766f3129e4fb
admin,married,university.degree,no,no,no,cellular,56,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2018-10-11,790e70d0-140d-423c-ab55-fd02a6c788bb,33.0,3.499610484063902,13768,0,2,2013-02-20,15,790e70d0-140d-423c-ab55-fd02a6c788bb
admin,married,university.degree,no,yes,no,cellular,71,3,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2016-10-12,91a1f6d6-5216-48fd-a24f-55f7e1d492bf,33.0,1.65,142404,0,0,2013-09-02,10,91a1f6d6-5216-48fd-a24f-55f7e1d492bf
student,single,high.school,no,yes,no,cellular,80,4,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2017-06-19,33f19489-37ff-456a-8db7-75b3f2bfc4ad,27.0,3.392442706837177,52674,0,1,2013-04-25,30,33f19489-37ff-456a-8db7-75b3f2bfc4ad
management,single,university.degree,no,yes,no,cellular,119,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2017-03-10,19adeef2-c59e-4f2a-9535-33f289ea0b65,26.0,1.65,69028,2,1,2013-05-01,26,19adeef2-c59e-4f2a-9535-33f289ea0b65
retired,married,basic,no,yes,no,cellular,156,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2018-02-28,c9c10b4c-49ac-49c9-acb8-11fa2adc3c17,66.0,1.65,47367,0,2,2013-11-12,29,c9c10b4c-49ac-49c9-acb8-11fa2adc3c17
technician,married,professional.course,no,no,no,cellular,186,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2015-11-08,23c99026-f068-4d57-9588-53f6cf2923c5,29.0,1.65,55562,1,2,2013-01-29,3,23c99026-f068-4d57-9588-53f6cf2923c5
management,single,university.degree,no,no,no,cellular,139,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2017-09-30,532cf0ad-e328-4bb7-9cf1-377dab613581,38.31748443293453,1.65,62113,0,1,2013-08-17,18,532cf0ad-e328-4bb7-9cf1-377dab613581
retired,divorced,basic,no,no,no,cellular,85,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-06-19,4172104e-6c75-4979-985d-42a3dcd2992d,39.52402690163146,3.616138060999768,51055,2,0,2013-07-14,21,4172104e-6c75-4979-985d-42a3dcd2992d
student,single,basic,no,yes,no,cellular,126,4,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2015-07-19,7de19791-e68a-44df-9ce8-7038a7c31208,19.0,1.64,104390,1,2,2013-12-20,7,7de19791-e68a-44df-9ce8-7038a7c31208
self-employed,single,university.degree,no,yes,no,cellular,186,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2015-07-02,63ced400-a130-4b3e-8dfd-1bbc95d9b7bf,28.0,1.64,108180,0,1,2013-05-31,16,63ced400-a130-4b3e-8dfd-1bbc95d9b7bf
student,single,university.degree,no,no,no,cellular,61,11,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-09-04,aff2904f-2e0b-4ec9-a6aa-66fa951a98f8,32.0,1.64,84473,1,1,2013-08-05,25,aff2904f-2e0b-4ec9-a6aa-66fa951a98f8
self-employed,single,university.degree,no,yes,no,cellular,41,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-06-09,51c498a7-2f79-4ff0-a904-d6e49cc667c7,28.0,1.64,159641,0,1,2013-04-09,8,51c498a7-2f79-4ff0-a904-d6e49cc667c7
self-employed,single,university.degree,no,no,no,cellular,114,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-03-15,40a781e5-51b2-4c25-9454-bfa9ae118afb,28.0,1.64,36162,2,0,2013-01-15,21,40a781e5-51b2-4c25-9454-bfa9ae118afb
student,single,high.school,no,no,no,cellular,268,5,10,2,failure,-1.8,92.843,-50.0,5099.1,yes,2019-10-16,86abb64c-7f51-48b2-994a-c5e7d10b9c79,30.0,1.64,37621,0,1,2013-05-11,12,86abb64c-7f51-48b2-994a-c5e7d10b9c79
self-employed,single,university.degree,no,yes,yes,cellular,3076,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2019-08-22,221ec6e4-f3f4-40f6-bc5a-b82550df05c8,28.0,1.64,89663,1,0,2013-01-23,20,221ec6e4-f3f4-40f6-bc5a-b82550df05c8
unemployed,single,university.degree,no,yes,no,cellular,432,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2018-03-16,1a7f3895-4a75-4310-b32e-ccbf4e9835fe,37.0,3.5710556688817183,61645,1,0,2013-09-12,18,1a7f3895-4a75-4310-b32e-ccbf4e9835fe
unemployed,unknown,university.degree,no,no,no,cellular,166,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-06-19,3afcd19c-56f9-4c29-98b0-ba9f69c88094,50.0,1.64,116107,1,0,2013-01-27,2,3afcd19c-56f9-4c29-98b0-ba9f69c88094
self-employed,single,university.degree,no,no,no,cellular,296,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2017-06-19,7b081a2b-a761-4143-a0c5-802d54477545,28.0,1.64,32259,2,1,2013-07-25,26,7b081a2b-a761-4143-a0c5-802d54477545
retired,married,basic,no,yes,no,cellular,61,6,999,1,failure,-1.8,92.843,-50.0,5099.1,no,2016-09-20,2815e3fc-36e3-4570-971e-c414ebaef4b6,38.30459754929931,1.629,10875,2,2,2013-07-21,10,2815e3fc-36e3-4570-971e-c414ebaef4b6
retired,married,basic,no,no,no,cellular,422,3,999,1,failure,-1.8,92.843,-50.0,5099.1,no,2019-11-11,a07dbe5f-90a4-4fc7-ae14-d68c74a999c8,38.30459754929931,1.629,128245,1,2,2013-01-11,9,a07dbe5f-90a4-4fc7-ae14-d68c74a999c8
technician,married,professional.course,no,no,no,telephone,80,4,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2018-01-15,34694f2c-b9ef-4dd8-a4ef-56be72376537,34.0,1.629,99124,0,0,2013-05-08,14,34694f2c-b9ef-4dd8-a4ef-56be72376537
admin,married,university.degree,no,unknown,no,cellular,291,3,8,1,success,-1.8,92.843,-50.0,5099.1,no,2017-06-19,46a5ad5f-579a-46f9-9c2d-9702b2498419,30.0,1.629,132800,2,0,2013-08-24,32,46a5ad5f-579a-46f9-9c2d-9702b2498419
retired,married,university.degree,no,yes,yes,cellular,104,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2018-07-27,b36f4b05-2f16-481a-9046-ddfb285ccb2c,56.0,1.629,24641,0,2,2013-06-01,28,b36f4b05-2f16-481a-9046-ddfb285ccb2c
technician,married,professional.course,no,yes,no,cellular,93,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2016-05-23,5b7ce0c6-221d-4487-a716-978d23288a0b,34.0,3.517471780268356,155568,1,0,2013-02-28,27,5b7ce0c6-221d-4487-a716-978d23288a0b
technician,married,professional.course,no,yes,yes,telephone,44,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2018-10-04,33d4981c-9541-4c51-ae52-b85cc3d7e4e1,34.0,1.629,175463,2,1,2013-11-18,16,33d4981c-9541-4c51-ae52-b85cc3d7e4e1
retired,married,basic,no,yes,no,telephone,147,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2018-08-14,d0895807-1258-4db9-a794-443e6501d0af,38.30459754929931,1.629,133954,2,2,2013-03-17,31,d0895807-1258-4db9-a794-443e6501d0af
technician,married,professional.course,no,no,no,cellular,83,13,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-02-14,b578eb93-5723-438f-acf1-9ef0fa91a63b,34.0,1.629,58459,2,1,2013-06-01,20,b578eb93-5723-438f-acf1-9ef0fa91a63b
technician,single,university.degree,no,no,no,cellular,392,4,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2019-10-13,b67f0d7f-e4a9-4559-9a3c-a689a7137083,28.0,1.629,39403,0,0,2013-04-15,21,b67f0d7f-e4a9-4559-9a3c-a689a7137083
admin,divorced,university.degree,no,yes,no,cellular,74,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2016-04-29,1b454078-2292-45cb-b043-c4ce2d4c12ec,50.0,3.803252519539621,115221,1,0,2013-11-24,22,1b454078-2292-45cb-b043-c4ce2d4c12ec
technician,married,professional.course,no,no,no,cellular,163,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2015-07-10,bc30109f-d1d7-4549-b82c-a95b4b7cad09,46.0,1.614,177712,2,0,2013-12-14,12,bc30109f-d1d7-4549-b82c-a95b4b7cad09
admin,single,university.degree,no,no,no,cellular,406,2,999,1,failure,-1.8,92.843,-50.0,5099.1,yes,2016-03-11,c97e1e0b-e5f6-4751-852a-25e6da7edab4,33.0,1.614,94793,0,1,2013-06-14,16,c97e1e0b-e5f6-4751-852a-25e6da7edab4
student,single,high.school,no,no,no,cellular,220,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2018-06-05,9b7b0ede-bd67-4088-9fb2-fbf85a13cf72,21.0,1.614,178306,1,2,2013-07-09,26,9b7b0ede-bd67-4088-9fb2-fbf85a13cf72
retired,divorced,unknown,no,yes,no,cellular,178,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2017-07-30,abd32dfc-63b2-41cb-87fb-e0a85ec926d0,38.295392632417006,1.614,174717,1,0,2013-04-24,9,abd32dfc-63b2-41cb-87fb-e0a85ec926d0
unemployed,married,university.degree,no,yes,no,cellular,195,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2019-01-31,0fcdafce-7bb7-4c90-a16d-3dc5819c7df0,37.0,1.614,20523,2,0,2013-09-27,28,0fcdafce-7bb7-4c90-a16d-3dc5819c7df0
admin,single,university.degree,no,yes,yes,cellular,187,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2018-08-16,2f5c5755-54e2-49c8-a6a4-3efcf7b8673a,33.0,3.499610484063902,126248,1,0,2013-08-08,19,2f5c5755-54e2-49c8-a6a4-3efcf7b8673a
technician,single,university.degree,no,yes,no,cellular,325,1,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,no,2017-06-19,ba5d667e-9869-47e5-8ce0-6aea667d65b5,33.0,1.614,99176,2,1,2013-01-12,23,ba5d667e-9869-47e5-8ce0-6aea667d65b5
technician,single,professional.course,no,no,no,cellular,299,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2015-01-11,da694a5e-6b90-45db-babb-04419b0bb704,29.0,1.614,11674,0,0,2013-12-17,16,da694a5e-6b90-45db-babb-04419b0bb704
admin,single,university.degree,no,no,no,cellular,325,2,999,0,nonexistent,-1.8,92.843,-50.0,5099.1,yes,2019-01-02,73a2820c-0c52-4d2d-8430-d05cb985eb8b,34.0,1.614,31155,2,2,2013-05-04,1,73a2820c-0c52-4d2d-8430-d05cb985eb8b
